85559,col,,-68.075813,-40.708069,"Cantera La Nueva, Los Menucos",,"Leonardi locality 12, La Nueva Quarry",1,Norian,Rhaetian,228,201.3,Casamiquela,1964,33371,AR,Río Negro,,based on nearby landmark,6,small collection,"Tscherig Quarry, 15 km N of Los Menucos, town on railroad track between San Antionio Oeste and San Carlos de Bariloche",gp_mid,-18.05,-50.5,291,AR,,Vera,Los Menucos,,bed,,,,,,,,unnamed formation,"""Sandstone with poorly selected grains, with a variable content of tuffaceous breccias, a variety of colors and Rhyolitic tuff levels.  Mud cracks.""",sandstone,desiccation cracks,,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,"cast,mold/impression,trace",good,autochthonous,snapshot,,,life position,,,,,,,general faunal/floral,"surface (in situ),field collection,observed (not collected)",MLP,,,,R. Casamiquela,1960,,
85568,col,,-67.633331,-30.049999,Ischigualasto III tracksite,,Leonardi locality 14,1,Norian,,228,208.5,Leonardi,1981,62875,AR,La Rioja,,stated in text,minutes,outcrop,"approximate coordinates, Ischigualasto-VIlla Union Basin",gp_mid,-22.24,-39.8,291,AR,,Los Colorados,Agua de la Peña,,bed,,,,,,,,upper part of formation; formation is considered to be latest Triassic in age,"""reddish laminated mudstone, with conglomeratic layers""",mudstone,"planar lamination,red",,,Y,conglomerate,,,,,wet floodplain,,"floodplain, ""with temporary courses of water that moved laterally,"" oxidative environment, rare organic layers",macrofossils,,,,,,,,trace,,autochthonous,snapshot,,,life position,,,,,,,general faunal/floral,"surface (in situ),observed (not collected)",,,,,J. F. Bonaparte,Apr-78,,
85569,col,,-68.050003,-29.566668,Rio Los Tarros tracksite,,Leonardi locality 15,3,Norian,,228,208.5,Leonardi,1994,14677,AR,La Rioja,,stated in text,minutes,outcrop,"headwaters of Rio Los Tarros, near La Esquina, S of Pagancillo, Ischigualasto-Villa Unión Basin",gp_mid,-22.81,-39.39,291,AR,,Los Colorados,Agua de la Peña,,bed,,,,,,,,formation is considered to be latest Triassic in age,"""reddish siltstones""",siltstone,red,,,Y,,,,,,fluvial-lacustrine indet.,,"""The sequence was interpreted as deposited by moderately sinuous uvial systems, which laterally internger with and grade into horizontally bedded ood-plain deposits. To the top of the sequence, thin-bedded sandstones and siltstones dominate and were deposited in ponds and as crevasse splays in overbank settings"" (Arcucci et al. 2004) ",macrofossils,,,,,,,,trace,,autochthonous,snapshot,,,life position,,,,,,,general faunal/floral,"surface (in situ),field collection,observed (not collected)",,,,,J. F. Bonaparte & G. Leonardi,1966-1981,,
86401,col,,-54.123333,-32.30722,Colonia Orozco,,Cerro Largo Localities,8,Late Triassic,,237,201.3,Pineiro et al.,2003,29107,UY,Cerro Largo,,estimated from map,seconds,outcrop,"""Cerro Largo County, northeastern Uruguay"" (Pineiro et al., 2003);\r\nThe outcrops of concern are situated along the road Ruta No. 7 and around the Tres Boliches area at the road Ruta No 8. (see Pineiro et al. 2007)",gp_mid,,,coordinates not computable using this model,UY,,Buena Vista,,,member,,,,,,,,"The fossils of the collection are distributed within an interval of about 20 m. (see measured section in text-fig. in Pineiro et al., 2007).\r\n\r\nAlthough arguments have been made for a Permian age for this locality, an Early Triassic date seems more likely (see discussion in Dias-da-Silva et al. 2006).","""Buena Vista Formation is characterized by reddish fine sandstone interbedded with lenticular clay layers and intraformational conglomerates [...] The fossils described in this paper were recovered from the conglomerates in the middle part of the Buena Vista Formation."" (Pineiro et al., 2003)","""siliciclastic""",red or brown,,"muddy,sandy",,conglomerate,intraclastic,,,Y,fluvial indet.,,"""The paleoenvironment is related to the final withdrawal of the sea, and the upper part of this section is characterized by continental and strong fluvial influences."" (Pineiro et al., 2003)\r\n""there is a general consensus among authors about the fluvial environmental characterization of the Buena Vista Formation"" (Pineiro et al., 2007)",macrofossils,,,,,,,,body,medium,,snapshot,,,,,,,,,,taxonomic,,,,,,,,"FC-DPV = Departamento de Paleontologia, Facultad de Ciencias, Montevideo, Uruguay",
87090,col,,-67.877502,-30.137222,"Valle Pintado, Ischigualasto",,Panphagia type,3,Carnian,,237,228,Martínez and Alcober,2009,29302,AR,San Juan,,estimated from map,seconds,small collection,"Valle Pintado, Hollada de Ischigualasto, Ischigualasto Provincial Park; Ischigualasto–Villa Unión Basin",gp_mid,-26.39,-36.31,291,AR,,Ischigualasto,,La Peña,bed,Scaphonyx-Exaeretodon-Herrerasaurus,,,,,,,"40 m above base of formation; approx same level as ash dated at 228.3 Ma; upper part of member, lower portion of Panphagia type, lower portion of Scaphonyx-Exaeretodon-Herrerasaurus biozone; late Carnian","""The red-brown-colored bones were embedded in a grey-green fine-grained sandstone matrix with calcareous cement. Several pieces were encased in light-grey calcareous concretion.""\r\n",sandstone,"fine,concretionary,gray,green",,calcareous,Y,,,,,,terrestrial indet.,,,macrofossils,none,some,,,,,,body,good,,,,,,,,frequent,,,"""partially disarticulated""",taxonomic,"selective quarrying,surface (in situ),field collection",,,,,,2006,"collected during 2006 field season, Museo de Ciencias Naturales of San Juan",
87874,col,,9.074167,46.613609,"Fil da Stidier, NE Tinzenhorn, Mittelbünden",,Raeticodactylus holotype site,1,Sevatian,Rhaetian,212,201.3,Stecher,2008,29534,CH,Canton Grisons,commune Filisur,based on nearby landmark,seconds,small collection,"1.25 km northeastern of the Tinzenhorn at the Fil da Stidier. The Tinzenhorn (Corn da Tinizong) is a mountain of the Bergüner Stöcke in Mittelbünden, commune Filisur, Canton Grisons, Switzerland. The exact geographical coordinates are deposited in the Bündner Naturmuseum(BNM) of Chur",gp_mid,27.54,27.19,307,CH,,Kössen,,Alplihorn,bed,,,,,,,,"""late Norian (Sevatian) or Rhaetian. Furrer (1993) states that the age from the Alplihorn Member is not exactly known, most probably it is Sevatian (late Norian) in age.""","Under the pterosaur-bearing layer, a blue-grey weathered, massive limestone occurs. Immediately below the specimen, the sediment shows conspicuous bioturbation. The sediment encasing the pterosaur is a dark grey limestone. The sedimentary unit (12 cm thick) including the fossil can be divided into three main parts (Fig. 4): 1) Basal most part (3 cm thick): a micritic limestone with less fossil shells than seen elsewhere; the base is erosional with scour-and-fill-structures; 2) Middle part (5 cm): the matrix is micritic and contains many ooids, and shells (mostly convex side up) and shell fragments; lamellibranchs with both shells preserved are rare; the ooids often have fragments of bivalves and gastropods as nuclei; towards the upper part the\r\nooids show a decrease in grain size, indicating a small scale fining upward sequence; 3) Upper part (4 cm): this micritic part is the matrix of the pterosaur, it shows marly laminated intercalations; the ooid content decreases gradually, they are missing in the uppermost part; the last part of the slab is built up by laminated, yellow, calcareous marl; the latter yields thin shell\r\nfragments and rare ganoid scales. The layer above the specimen is of a 1 cm thick grey clay followed by a 28 cm thick finely laminated grey limestone. ",lime mudstone,"bioturbation,gray",lithified,calcareous,Y,marl,"shelly/skeletal,yellow",lithified,calcareous,,shallow subtidal indet.,,"""The presence of ooids indicates shallow turbulent water in a subtidal environment (Furrer 1993). The ooids from the middle part come from such an environment but were transported and redeposited by a storm. The normal graded bedding, the convex up/down position of the shells and the frequent telescoping\r\nposition support this. The layer including the pterosaur is interpreted as a storm deposit, a tempestite that was subsequently bioturbated (presence of Thalassinoides). The increased marl content, the complete absence of ooids in the uppermost part and the clay layer indicate laminar, non-turbulent lower energy conditions. The thin layer of grey clay can be interpreted as a fine deposition during a quiet sedimentation period. The finely laminated, yellow, limestone is interpreted as cyanobacterial mats developed in the intertidal zone.""",macrofossils,,,,,,,,body,good,allochthonous,snapshot,,#NAME?,,,,none,none,none,"""It is suggested that the pterosaur body sank shortly after the storm to the bottom of the shallow marine environment and was rapidly buried (excluding a long post-mortem transport), leading to the excellent preservation of the specimen.""",taxonomic,"surface (float),chemical,field collection",,,,,Rico Stecher,Aug-05,,
87875,col,,9.733611,47.038612,"western slope Schesaplana, Northern Calcareous Alps",,Caviramus holotype site,1,Sevatian,Rhaetian,212,201.3,Fröbisch and Fröbisch,2006,29535,CH,Canton Grisons,,estimated from map,seconds,small collection,"""western slope of the highest mountain of this region, the Schesaplana""",gp_mid,28.23,27.12,307,CH,,Kössen,,Alplihorn,bed,,,,,,,,late Norian-early Rhaetian,,"""limestone""",,,,Y,,,,,,shallow subtidal indet.,,"""shallow lagoon or intrashelf basin""",macrofossils,,,,,,,,"body,mold/impression",good,allochthonous,snapshot,,,,rare,,,none,none,,taxonomic,,,,,,,,,
88045,col,,-77.47139,37.759445,"Doswellia site, near Ashland (USNM)",,,1,Carnian,,237,228,Dilkes and Sues,2009,29578,US,Virginia,Hanover,based on nearby landmark,seconds,,"Near Ashland, Hanover County, along Richmond, Fredericksberg and Potomac Railway right-of-way, about 1.5 miles (2.4 km) north of Route 54",gp_mid,-8.69,12.92,109,US,,Falling Creek,Doswell,,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,USNM,,,,,,,
88046,col,,110.71167,36.640556,north bank of Sangbi Creek,,Yonghesuchus holotype site,1,Ladinian,Carnian,242,228,Wu et al.,2001,29579,CN,Shanxi,Yonghe,based on nearby landmark,seconds,small collection,"close to Sangbi township, on the northern side of the river course of the Sangbi Creek",gp_mid,117.94,20.57,604,CN,,Tongchuan,,2,bed,,,,,,,,Member 2 of the Tongchuan Formation; Tongchuan Formation disconformably overlies the Ermaying Formation. Member II of the Tongchuan Formation has been radioisotopically dated at 238.6 ± 2.6 Ma and 234.6 ± 6.5 Ma using SHRIMP U-Pb analyses [31]. This suggests a Ladinian to Carnian age,"""very hard, fine sandstone""",sandstone,fine,lithified,,Y,,,,,,terrestrial indet.,,,macrofossils,,some,,,,,,body,good,,,,,,,,,,,,taxonomic,field collection,IVPP,,,,,1992,Collcted by IVPP field team,
88202,col,,-53.447777,-29.64139,Predebon outcrop (3.5 m),,,1,Carnian,Norian,237,208.5,da Silva et al.,2008,29620,BR,Rio Grande do Sul,,stated in text,seconds,outcrop,"Predebon outcrop, 29° 38; 29.14"" S, 53° 26' 52.14"" W; in the São João do Polêsine municipality, Rio Grande do Sul",gp_mid,-8.64,-38.62,201,BR,,Santa Maria,Rosário do Sul,Alemoa,bed,Hyperodapedon,Predebon,3.5,bottom to top,,,,"Santa Maria 2 (upper half of Santa Maria Formation), from the so-called ""Rhynchosaur Cenozone"" or ""Hyperodapedon Assemblage Zone"". The Hyperodapedon Assemblage Zone has generally considered been late Carnian in age, but could extend into the early Norian.\r\nupper part of Alemoa member, close to contact with Caturrita Formation ","facies 1: ""fine, white-colored sandstone, tabular structure, with small-scale cross-stratification and calcareous nodules near the top of the layer...""",sandstone,"tabular,""cross stratification"",fine,nodular,white",,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,"surface (in situ),observed (not collected)",,,,,Ferigolo & Silva,2002-2005,,
88203,col,,-53.447777,-29.64139,Predebon outcrop (4.6 m),,,1,Carnian,Norian,237,208.5,da Silva et al.,2008,29620,BR,Rio Grande do Sul,,stated in text,seconds,outcrop,"Predebon outcrop, 29° 38; 29.14"" S, 53° 26' 52.14"" W; in the São João do Polêsine municipality, Rio Grande do Sul",gp_mid,-8.64,-38.62,201,BR,,Santa Maria,Rosário do Sul,Alemoa,bed,Hyperodapedon,Predebon,4.6,bottom to top,,,,"Santa Maria 2 (upper half of Santa Maria Formation), from the so-called ""Rhynchosaur Cenozone"" or ""Hyperodapedon Assemblage Zone"". The Hyperodapedon Assemblage Zone has generally considered been late Carnian in age, but could extend into the early Norian.\r\nupper part of Alemoa member, close to contact with Caturrita Formation ","facies 1: ""fine, white-colored sandstone, tabular structure, with small-scale cross-stratification and calcareous nodules near the top of the layer...""",sandstone,"tabular,""cross stratification"",fine,nodular,white",,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,"surface (in situ),observed (not collected)",,,,,Ferigolo & Silva,2002-2005,,
88204,col,,-53.447777,-29.64139,Predebon outcrop (5.5 m),,,1,Carnian,Norian,237,208.5,da Silva et al.,2008,29620,BR,Rio Grande do Sul,,stated in text,seconds,outcrop,"Predebon outcrop, 29° 38; 29.14"" S, 53° 26' 52.14"" W; in the São João do Polêsine municipality, Rio Grande do Sul",gp_mid,-8.64,-38.62,201,BR,,Santa Maria,Rosário do Sul,Alemoa,bed,Hyperodapedon,Predebon,5.5,bottom to top,,,,"Santa Maria 2 (upper half of Santa Maria Formation), from the so-called ""Rhynchosaur Cenozone"" or ""Hyperodapedon Assemblage Zone"". The Hyperodapedon Assemblage Zone has generally considered been late Carnian in age, but could extend into the early Norian.\r\nupper part of Alemoa member, close to contact with Caturrita Formation ","facies 1: ""fine, white-colored sandstone, tabular structure, with small-scale cross-stratification and calcareous nodules near the top of the layer...""",sandstone,"tabular,""cross stratification"",fine,nodular,white",,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,"surface (in situ),observed (not collected)",,,,,Ferigolo & Silva,2002-2005,,
88206,col,,-53.447777,-29.64139,Predebon outcrop (5.1 m),,,2,Carnian,Norian,237,208.5,da Silva et al.,2008,29620,BR,Rio Grande do Sul,,stated in text,seconds,outcrop,"Predebon outcrop, 29° 38; 29.14"" S, 53° 26' 52.14"" W; in the São João do Polêsine municipality, Rio Grande do Sul",gp_mid,-8.64,-38.62,201,BR,,Santa Maria,Rosário do Sul,Alemoa,bed,Hyperodapedon,Predebon,5.1,bottom to top,,,,"Santa Maria 2 (upper half of Santa Maria Formation), from the so-called ""Rhynchosaur Cenozone"" or ""Hyperodapedon Assemblage Zone"". The Hyperodapedon Assemblage Zone has generally considered been late Carnian in age, but could extend into the early Norian.\r\nupper part of Alemoa member, close to contact with Caturrita Formation ","facies 4: ""this fácies presents dessication cracks and deformation structures from fluidization, as well as silty levels of millimeter thickness between the sandstone laminae.""",sandstone,"desiccation cracks,planar lamination,deformed bedding",,,Y,siltstone,,,,,terrestrial indet.,,,macrofossils,,,,,,,,trace,,autochthonous,,,,life position,,,,,,,general faunal/floral,"surface (in situ),observed (not collected)",,,,,Ferigolo & Silva,2002-2005,,
88299,col,,-67.991943,-40.835278,"Curuil Quarry, Los Menucos",,Cantera Felipe Curuil,1,Late Triassic,,237,201.3,Domnanovich et al.,2008,29645,AR,Río Negro,,stated in text,seconds,outcrop,"Cantera (Quarry) Felipe Curuil, campo Yancaqueo, Los Menucos",gp_mid,-20.26,-50.38,291,AR,,Vera,Los Menucos,,bed,,,,,,,,,"""Sandstone with coarse grains, dusky yellow, very clear""",sandstone,"coarse,yellow",,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,"mold/impression,trace",good,autochthonous,snapshot,,,life position,,,,,,,general faunal/floral,"surface (in situ),field collection,observed (not collected)",MLP,,,,,1987,,
88329,col,,-109.781944,34.876389,"Flag Canyon, 1 mile NNE Crystal Forest (PFV 191)",,Trilophosaurus dornorum holotype site,3,Norian,,228,208.5,Mueller and Parker,2006,29613,US,Arizona,,estimated from map,seconds,small collection,"Petrified Forest National Park; ""approximately 1 mile NNE of Crystal Forest at the base of a long, north-south trending escarpment""",gp_mid,-37.61,10.36,101,US,NPS,Chinle,,Sonsela,group of beds,,,,,,,,"""PFV 191 is within the Jim Camp Wash beds of the Sonsela Member and is located\r\napproximately 20 meters above the top of the Blue Mesa Member...The exact age of these beds cannot be currently unequivocally constrained, but the presence of the aetosaur Paratypothorax and the phytosaur Pseudopalatus at lower horizons in the nearby Crystal Forest (PFV 173) and Mountain Lion Mesa (PFV 295), respectively, suggests a Norian age""","""PEFO 31165 occurred as float from a series of low, gray, sandy mudstone hills""",mudstone,gray,,sandy,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,medium,,,,,,,,,,,,taxonomic,"surface (float),field collection",,,,,R. Irmis & J. Shuman,2003,,
88338,col,,-109.825279,34.856945,"PFV 295, near Mountain Lion Mesa, Petrified Forest National Park",,Pseudopalatus jablonskiae holotype site,2,Norian,,228,208.5,Parker and Irmis,2006,29659,US,Arizona,,estimated from map,seconds,small collection,,gp_mid,-37.65,10.35,101,US,NPS,Chinle,,Sonsela,group of beds,,,,,,,,"Basal Jim Camp Wash beds of the Sonsela Member of the Chinle Formation; ""The medial unit [of the Sonsela Member] is called the Jim Camp Wash beds(Heckert and Lucas, 2002) and consists of strata that in the southern portion of the park had previously been assigned to the upper Petrified Forest Member (Billingsley, 1985; Long and Murry, 1995) and in the central portion of the park, to the lower Petrified Forest Member (Billingsley, 1985; Long and Murry, 1995). Historically, PFV 295 would have been considered to be low in the upper Petrified Forest Member (Long and Murry, 1995); however, the work of Heckert and Lucas(2002) and Woody (2003) suggests instead that it is low in the Sonsela Member, a few meters above the Rainbow Forest beds. This represents the stratigraphically lowest occurrence of Pseudopalatus in PEFO""\r\n""found 10.75 meters below a thick, cross-bedded brown sandstone that represents the Flattops One bed of Woody (2003) (Fig. 2). The skull is several meters above a whitish-gray cross-bedded sandstone that is correlative with the Rainbow Forest beds""","""a sandy brown-gray mudstone containing pebble-sized mud rip-up clasts""",mudstone,"brown,gray",lithified,"sandy,conglomeratic",Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,good,allochthonous,,,,,,,,,,,taxonomic,"selective quarrying,field collection",,,,,Pat Jablonsky,Sep-02,"The skull was located in a path used by cultural researchers to access sites on the mesa top above the specimen locality and apparently the skull sustained damage from repeated human foot travel. The discoverer, Pat Jablonsky, brought the specimen to the attention of park staff who subsequently excavated it.",
89005,col,,-3.335833,57.668331,"Findrassie Quarries, 1 km east Findrassie House",,,2,Carnian,Norian,237,208.5,Paton,1975,55639,UK,Scotland,Moray,stated in text,seconds,outcrop,"Several quarries located within an area of woodland 1 km due east of Findrassie House, Moray. UK National Grid References NJ 207652, NJ 204651. Coordinates given are for central of wooded area. ",gp_mid,10.7,34.75,313,UK,,Lossiemouth Sandstone,,,group of beds,,,,,,,,"Age of the Lossiemouth Sandstone Formation is based upon vertebrate biostratigraphy, with comparisons made to the faunal assemblages from the lower part of the Maleri Formation (India), the upper part of the Santa Maria Formation (Brazil) and the Ischigualasto Formation (Argentina). This is suggestive of a late Carnian to early Norian age (Benton & Walker 2011).   ","""The Lossiemouth Sandstones are white, buff, yellow, or pinkish. Grain size is usually uniform with grains well-rounded. The rock is composed of quartz, feldspar, and rare brownish chert and quartzite. Cements are usually overgrowths of secondary quartz and feldspar, but calcite and fluorspar may also occur. \r\nThe sandstones may be finely laminated, but more usually they show large-scale cross-beds on well-weathered surfaces. These features, as well as the absence of pebbles, the rarity of micas and heavy minerals, strongly suggest aeolian deposition"". ",sandstone,"""cross stratification"",medium",lithified,,Y,,,,,,dune,,"""Foreset analysis indicates a prevailing south-westerly wind forming barchan dunes. Dunes up to 20 m high migrated across the flood plain during arid intervals""",macrofossils,,,,,,,,"body,mold/impression",good,parautochthonous,,,,,,,occasional,,,"""specimens show some signs of transport...they are disarticulated and slightly damaged and pebbles are occasionally present in the matrix. These facts may indicate some reworking by water""",general faunal/floral,survey of museum collection,,,,,,,,
89008,col,,-3.303611,57.674999,"Spynie main quarry (quarry 3), near Elgin",,Ornithosuchus holotype site,2,Carnian,Norian,237,208.5,Newton,1894,9482,UK,Scotland,Moray,stated in text,seconds,outcrop,"The general Spynie locality includes one main pit and up to nine smaller pits on Spynie Hill, just off the Elgin-Lossiemouth road. The coordinates for the main pit (quarry 3 of Benton & Spencer 1995) are: National Grid reference NJ 22256565",gp_mid,10.72,34.76,313,UK,,Lossiemouth Sandstone,,,group of beds,,,,,,,,"Age of the Lossiemouth Sandstone Formation is based upon vertebrate biostratigraphy, with comparisons made to the faunal assemblages from the lower part of the Maleri Formation (India), the upper part of the Santa Maria Formation (Brazil) and the Ischigualasto Formation (Argentina). This is suggestive of a late Carnian to early Norian age (Benton & Walker 2011).  ","""In the main quarry, 20 m faces may be seen displaying grey jointed sandstone, highly silaceous at the top and more calcareous lower down, weathering orange.""\r\nGeneral description of Lossiemouth Sandstones: ""The Lossiemouth Sandstones are white, buff, yellow, or pinkish. Grain size is usually uniform with grains well-rounded. The rock is composed of quartz, feldspar, and rare brownish chert and quartzite. Cements are usually overgrowths of secondary quartz and feldspar, but calcite and fluorspar may also occur. The sandstones may be finely laminated, but more usually they show large-scale cross-beds on well-weathered surfaces. These features, as well as the absence of pebbles, the rarity of micas and heavy minerals, strongly suggest aeolian deposition"".",sandstone,gray,lithified,calcareous,Y,,,,,,dune,,"""Foreset analysis indicates a prevailing south-westerly wind forming barchan dunes. Dunes up to 20 m high migrated across the flood plain during arid intervals""",macrofossils,,,,,,,,"body,mold/impression",good,parautochthonous,,,,,,,occasional,,,,taxonomic,,,,,,"Newton, Westoll",,,
89011,col,,-3.308333,57.673332,"Spynie, quarry 2, near Elgin",,Leptopleuron holotype site,1,Carnian,Norian,237,208.5,Mantell,1852,29845,UK,Scotland,Moray,stated in text,seconds,small collection,"The general Spynie locality includes one main pit and up to nine smaller pits on Spynie Hill, just off the Elgin-Lossiemouth road. The coordinates for quarry 2 of Benton & Spencer 1995 are: National Grid reference NJ 22066557",gp_mid,10.72,34.76,313,UK,,Lossiemouth Sandstone,,,bed,,,,,,,,"Age of the Lossiemouth Sandstone Formation is based upon vertebrate biostratigraphy, with comparisons made to the faunal assemblages from the lower part of the Maleri Formation (India), the upper part of the Santa Maria Formation (Brazil) and the Ischigualasto Formation (Argentina). This is suggestive of a late Carnian to early Norian age (Benton & Walker 2011).  \r\n","General description of Lossiemouth Sandstones: ""The Lossiemouth Sandstones are white, buff, yellow, or pinkish. Grain size is usually uniform with grains well-rounded. The rock is composed of quartz, feldspar, and rare brownish chert and quartzite. Cements are usually overgrowths of secondary quartz and feldspar, but calcite and fluorspar may also occur. The sandstones may be finely laminated, but more usually they show large-scale cross-beds on well-weathered surfaces. These features, as well as the absence of pebbles, the rarity of micas and heavy minerals, strongly suggest aeolian deposition"".",sandstone,,lithified,,Y,,,,,,dune,,"""Foreset analysis indicates a prevailing south-westerly wind forming barchan dunes. Dunes up to 20 m high migrated across the flood plain during arid intervals""",macrofossils,some,,,partial skeletons,,,,"body,mold/impression",good,parautochthonous,,,,,,,,,,,taxonomic,,BGS,,,,William Young,1851,"NMS (also RSM): National Museum of Scotland, Edinburgh\r\n",
89012,col,,-3.310556,57.673058,"Spynie, quarry 1, near Elgin",,,1,Carnian,Norian,237,208.5,Benton and Spencer,1995,15587,UK,Scotland,Moray,stated in text,seconds,small collection,"The general Spynie locality includes one main pit and up to nine smaller pits on Spynie Hill, just off the Elgin-Lossiemouth road. The coordinates for quarry 1 of Benton & Spencer 1995 are: National Grid reference NJ 21926555",gp_mid,10.71,34.76,313,UK,,Lossiemouth Sandstone,,,bed,,,,,,,,"Age of the Lossiemouth Sandstone Formation is based upon vertebrate biostratigraphy, with comparisons made to the faunal assemblages from the lower part of the Maleri Formation (India), the upper part of the Santa Maria Formation (Brazil) and the Ischigualasto Formation (Argentina). This is suggestive of a late Carnian to early Norian age (Benton & Walker 2011).  \r\n","General description of Lossiemouth Sandstones: ""The Lossiemouth Sandstones are white, buff, yellow, or pinkish. Grain size is usually uniform with grains well-rounded. The rock is composed of quartz, feldspar, and rare brownish chert and quartzite. Cements are usually overgrowths of secondary quartz and feldspar, but calcite and fluorspar may also occur. The sandstones may be finely laminated, but more usually they show large-scale cross-beds on well-weathered surfaces. These features, as well as the absence of pebbles, the rarity of micas and heavy minerals, strongly suggest aeolian deposition"".",sandstone,,lithified,,Y,,,,,,dune,,"""Foreset analysis indicates a prevailing south-westerly wind forming barchan dunes. Dunes up to 20 m high migrated across the flood plain during arid intervals""",macrofossils,,,,,,,,"body,mold/impression",,,,,,,,,,,,,general faunal/floral,,,,,,,,,
89046,col,,-2.350278,51.239723,Vallis Valle,,,1,Rhaetian,,208.5,201.3,Huene,1933,29871,UK,England,Somerset,based on nearby landmark,seconds,,,gp_mid,9.22,34.05,315,UK,,Westbury,,,formation,,,,,,,,,,not reported,,,,,,,,,,marine indet.,,,,,,,,,,,,,,,,,,,,,,,,taxonomic,,,,,,,,,
89048,col,,-3.382778,51.183056,"east side, Blue Anchor Point, Watchet",,Hypsiprymnopsis holotype site,2,Rhaetian,,208.5,201.3,Dawkins,1864,29872,UK,England,Somerset,stated in text,seconds,small collection,"E side, Blue Anchor Point, NGR ST034435 (Storrs 1994).  Beds exposed on intertidal reefs.",gp_mid,8.55,33.73,315,UK,,Blue Anchor,Mercia Mudstone,,group of beds,,,,,,,,"""Sully Beds"" or grey marl facies of the Blue Anchor Formation. 10.5 ft below the Westbury Fm. bonebed.",,marl,,,sandy,Y,,,,,,carbonate indet.,,"""Reef""",mesofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,"surface (in situ),field collection",,,,,Dawkins,1861,,
89078,col,,-63.74778,45.295555,"beach cove east of Noel Head (""Leptopleuron"")",,,1,Carnian,,237,228,Carroll et al.,1972,57902,CA,Nova Scotia,Hants County,based on nearby landmark,seconds,small collection,,gp_mid,2.06,20.39,108,CA,,Wolfville,Chatham,,bed,,,,,,,,"""The Wolfville Formation has been dated as late Carnian based on the presence of the temnospondyl amphibian ""Metoposaurus"" bakeri, which elsewhere occurs in the well-dated Dockum Group of Texas""",,sandstone,,,,Y,,,,,,fluvial indet.,rift,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,D. Baird & B. Cameron,19-Jul-64,,
89080,col,,-63.763332,45.314167,2.4 km northwest of Noel,,"Arctotraversodon holotype site, Burtncoat shore",1,Carnian,,237,228,Carroll et al.,1972,57902,CA,Nova Scotia,Hants County,based on nearby landmark,seconds,small collection,"Northeast corner of Burntcoat headland, 2.4 km NW of Noel",gp_mid,2.04,20.41,108,CA,,Wolfville,Chatham,,formation,,,,,,,,"""The Wolfville Formation has been dated as late Carnian based on the presence of the temnospondyl amphibian ""Metoposaurus"" bakeri, which elsewhere occurs in the well-dated Dockum Group of Texas""",,sandstone,,,,Y,,,,,,fluvial indet.,rift,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,YPM,,,,D. Baird,,"NSM: Nova Scotia Museum, Halifax",
89088,col,,-64.318054,45.138332,"Evangeline Beach, west outcrop",,,1,Carnian,,237,228,Sues et al.,1992,29895,CA,Nova Scotia,Kings County,based on nearby landmark,seconds,small collection,"Evangeline Beach (west outcrop), N. of Grand Pre. ",gp_mid,1.64,20.21,108,CA,,Wolfville,Chatham,,bed,,,,,,,,"""The Wolfville Formation has been dated as late Carnian based on the presence of the temnospondyl amphibian ""Metoposaurus"" bakeri, which elsewhere occurs in the well-dated Dockum Group of Texas""",,sandstone,,,,Y,,,,,,fluvial indet.,,,macrofossils,,,,,,,,body,,,snapshot,,,,,,,,,,taxonomic,field collection,,,,,,,"NSM: Nova Scotia Museum, Halifax",
89117,col,,9.08333,48.533329,Lustnau tracksite,,Dettenhausen,1,Norian,,228,208.5,Huene,1941,29902,DE,Baden-Württemberg,,based on nearby landmark,5,small collection,"slab found in floor of the Dorfe Lustnau in Lustnau, near Tübingen; ""probably"" from Dettenhausen (coordinates for latter)",gp_mid,21.32,29.84,305,DE,,Löwenstein,Keuper,,bed,,,,,,,,"orig. Stubensandstein, which now = Löwenstein Fm.",,sandstone,,,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,"mold/impression,trace",medium,autochthonous,snapshot,,concentrated,life position,,,,,,,taxonomic,"salvage,surface (float),field collection",,,,,,,,
